u,x,phi_prime,X_prime,F_prime,chain_phi_gradient,chain_phi_gradient_normalized,chain_X_gradient,chain_X_gradient_normalized,chain_F_gradient,chain_F_gradient_normalized,current_f2phiphi_control,implied_f2phiphi_control,current_f2Xphi_control,implied_f2Xphi_control,current_f2phiF_control,implied_f2phiF_control,current_response_v5,holonomic_response_v5,response_v5_scaled_change,current_response_c3,holonomic_response_c3,response_c3_scaled_change,current_response_e3,holonomic_response_e3,response_e3_scaled_change,current_response_v1,holonomic_response_v1,response_v1_scaled_change,current_response_v4,holonomic_response_v4,response_v4_scaled_change,current_response_c2,holonomic_response_c2,response_c2_scaled_change
0.71,1.4084507042253522,-1.277579716040595,0.12160518835298717,-7.0013986164703965,8972.988847098994,1.0,-788.5006723353664,0.9999995650824247,1536.104521111183,1.0,-375.56619455011815,-0.036864594521421136,617.1832832831127,0.000134211957701035,-1202.3483973182292,0.006729195358223403,-3873.246322762169,0.02167743661863813,1.0000055967100494,337.2044016680054,7.332807630907438e-05,0.9999997825411651,323.0873587659583,0.0317134093769309,0.9999018426177425,-0.0037030745335185048,-0.0037030745335185048,0.0,0.0,0.0,0.0,0.0003829691539180971,0.0003829691539180971,0.0
0.7100035714285714,1.4084436194988958,-1.2775573115330467,0.12625953991664574,-7.002189435297623,8982.134030803138,1.0,-788.9955542288591,0.9999992862444776,1537.0429374454216,1.0,-375.57892685161175,-0.05831760724264327,617.5815587147677,0.00022040120266072195,-1203.1001076342236,0.01064408696266992,-3875.701796141943,0.03428917236208329,1.0000088472163664,337.41151421706394,0.00012041470875486803,0.9999996431221114,323.0873587659583,0.050167036397705915,0.9998447260933102,-0.005856975219444133,-0.005856975219444133,0.0,0.0,0.0,0.0,0.0006057064068585143,0.0006057064068585143,0.0
0.7100071428571428,1.4084365348437138,-1.2775348802789726,0.12317948437703308,-7.002983265381772,8986.507867159873,1.0,-789.4904466497383,0.9999989738220662,1537.9827143177781,1.0,-375.591660020115,-0.08602083574869007,617.9798797795581,0.0003170788207596429,-1203.851795487058,0.0156981205779527,-3878.1572448189722,0.05057082630740117,1.0000130399112555,337.6186246825126,0.00017322848022011713,0.9999994869107699,323.0873587659583,0.07399590454004269,0.9997709724551817,-0.008637301904172794,-0.008637301904172794,0.0,0.0,0.0,0.0,0.0008931593490331116,0.0008931593490331116,0.0
0.7100107142857143,1.408429450259805,-1.2775124424087667,0.12546168368135113,-7.0037762442661915,8994.195163390088,1.0000000000000002,-789.9853043011051,0.9999985446365618,1538.9238568829105,1.0,-375.6043940551395,-0.11989029920213913,618.3782270411998,0.00044998285873228334,-1204.6034608760851,0.021876456245637815,-3880.61266879364,0.07047468815454841,1.0000181607117664,337.8257330643838,0.0002458297890677715,0.9999992723177513,323.0873587659583,0.10312722833906258,0.9996808069844237,-0.012035743846013228,-0.012035743846013228,0.0,0.0,0.0,0.0,0.001244436192607163,0.001244436192607163,0.0
0.7100142857142857,1.4084223657471682,-1.2774900480589402,0.12836598389105802,-7.004570909442009,9002.272300627448,1.0,-790.4801023618668,0.9999980145865511,1539.866442513833,1.0,-375.61712895727743,-0.16000248261964317,618.7765519421621,0.0006142642537825407,-1205.3551037971945,0.029192427700458917,-3883.0680680663327,0.09404380790016524,1.0000242189439514,338.0328393627101,0.00033556780581520335,0.9999990072922902,323.0873587659583,0.13762625695234576,0.999574027725882,-0.01605948518306356,-0.01605948518306356,0.0,0.0,0.0,0.0,0.001660277958677625,0.001660277958677625,0.0
0.7100178571428571,1.4084152813058022,-1.2774676689064208,0.12751670529297598,-7.005366062136545,9008.02926193123,1.0,-790.9748869671914,0.9999974563149081,1540.8104801851268,1.0,-375.6298647279231,-0.2065494947037568,619.1748818522985,0.0007874939597043485,-1206.106724243721,0.03767978972217797,-3885.5234426375105,0.12138702432902601,1.0000312408420953,338.2399435775303,0.00043018849812060734,0.9999987281558365,323.08735876595836,0.17765768104358964,0.9994501249392048,-0.020726945243836697,-0.020726945243836697,0.0,0.0,0.0,0.0,0.00214261145541172,0.00214261145541172,0.0
0.7100214285714286,1.408408196935706,-1.2774452612733718,0.12569070759766987,-7.006160498857753,9013.180567214113,1.0,-791.4696786725823,0.9999968534820772,1541.755898272231,1.0,-375.6426013666217,-0.2594517723112437,619.5732591111715,0.0009747507157119933,-1206.8583222148811,0.04732377373159247,-3887.9787925074825,0.1524568586577589,1.0000392123688924,338.44704570887046,0.0005324656853470433,0.9999984267385634,323.0873587659583,0.22315250596769767,0.9993093121723486,-0.02602984994075526,-0.02602984994075526,0.0,0.0,0.0,0.0,0.0026905519966788772,0.0026905519966788772,0.0
0.710025,1.408401112636879,-1.2774228359138233,0.12457120651706077,-7.006954523162449,9018.768962637816,1.0,-791.9644580301439,0.9999961738118026,1542.70268961546,1.0,-375.6553388728849,-0.31862386766068534,619.9716733354993,0.0011860664186923448,-1207.6098977100023,0.05810871941523083,-3890.434117676554,0.18720295765727188,1.0000481187836614,338.6541457567566,0.0006478784872089936,0.9999980869022413,323.0873587659583,0.2740366851996725,0.9991518186095353,-0.03195943494142723,-0.03195943494142723,0.0,0.0,0.0,0.0,0.003303163247963416,0.003303163247963416,0.0
0.7100285714285713,1.4083940284093197,-1.2774003896045352,0.12339327543463696,-7.007748080400461,9024.320687046033,1.0,-792.459234714334,0.9999954367661553,1543.6508301898773,1.0,-375.6680772462239,-0.3839834218143331,620.3701276905979,0.0014154502109980734,-1208.3614507284444,0.07001895959094202,-3892.889418145114,0.22557494423277882,1.0000579453768148,338.861243721221,0.0007731533120554882,0.9999977183778718,323.08735876595836,0.33023883869321974,0.9989778651818673,-0.03850693589220082,-0.03850693589220082,0.0,0.0,0.0,0.0,0.003979508872419036,0.003979508872419036,0.0
0.7100321428571428,1.408386944253027,-1.2773779245697925,0.1214618169568098,-7.008541186233401,9029.404194202849,1.0,-792.9540211322857,0.9999946771670716,1544.6003025425073,1.0,-375.6808164861509,-0.45544887035782783,620.7686200553884,0.001652128222862992,-1209.1129812695913,0.08303882188839744,-3895.344693913622,0.2675224228360886,1.00006867747115,339.0683396023028,0.0009024044631738557,0.9999973385764528,323.0873587659583,0.39168827930364786,0.9987876706758205,-0.04566358846125221,-0.04566358846125221,0.0,0.0,0.0,0.0,0.004718652535615297,0.004718652535615297,0.0
